MAP_ID,IN_JAN,IN_FEB,IN_MAR,IN_APR,IN_MAY,IN_JUN,IN_JUL,IN_AUG,IN_SEP,IN_OCT,IN_NOV,IN_DEC,DESC_ALERT,DESC_FIRE,DESC_OTHER,DESC_NEW,NB_UNITS,Median_NrIncidentsLastWeekPast,Median_NrIncidentsLastMonthPast,Median_NrCrimesLastWeekPast,Median_NrCrimesLastMonthPast,NB_PROPERTIES,FLOORS,HOUSINGS,YEAR_CONSTRUCTION,LAND_AREA,BUILDING_AREA,USAGE_LOGEMENT,CATEGORY_REGULAR,CATEGORY_CONDOMINIUM
23-63,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,2,0,0,84,2,1,1968,372,201,0.726,0.524,0.476
23-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2,1,1963,485.5,239,0.938,1,0
23-65,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,0,180,2,1,1969.5,502,222,0.939,1,0
23-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2,1,1956,423,201,0.953,1,0
23-67,0,0,0.333,0.667,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,3,0,4,0,0,150,2,3,1953,331.5,212.5,0.947,0.98,0.02
23-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2,2,1952,305,199,1,1,0
23-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2,2,1952,324,201,0.938,0.851,0.149
23-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,2,2,1935,266,220,0.992,0.824,0.176
23-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,2,1,1928,219,169,0.95,0.823,0.177
23-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,2,1,1923,223,189,0.885,0.775,0.225
23-73,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0.5,0,2,0,0,0.5,1.5,380,2,2,1915,195.5,231.5,0.939,0.797,0.203
23-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,2,2,1954,197,201,0.924,0.605,0.395
23-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2,2,1923,209,208,0.964,0.943,0.057
23-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,1,2007,43.5,201,0.417,0.375,0.625
23-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2,1,1915,141,201,0.878,0.661,0.339
23-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,2,1,1986,82,201,0.948,0.452,0.548
23-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2,1,2015,42.5,201,0.776,0.172,0.828
23-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1936,4616,3007.5,0,1,0
23-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2,1,1946,155.5,201,0.958,0.5,0.5
23-82,0,0,0,1,0,0,0,0,0,0,0,0,0.75,0.25,0,0,4,0.5,0.5,0,4,403,2,1,1938,132,221,0.958,0.469,0.531
23-83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,66,2,1,1929,246,406,0.939,0.742,0.258
23-86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1986.5,3502,3945.5,0,1,0
23-88,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,13,2,1,1968,1819,201,0,1,0
24-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,1974,2588.5,208,0.75,1,0
24-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1944,5000,201,1,1,0
24-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1951,879,85,1,1,0
24-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,1,1968,810,180,0.667,1,0
24-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,1,2011,82,201,0.967,0.067,0.933
24-24,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0.5,0,4,0.5,0.5,0,0,212,2,1,1988,295.5,201,0.981,0.443,0.557
24-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,2,1,1991,521,195,0.962,0.801,0.199
24-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2,1,1992,495.5,203.5,0.943,1,0
24-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,1,1,1963,612,107,0.972,1,0
24-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2,1,1978,557,140,0.993,1,0
24-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2,1,1973,536,159,0.97,1,0
24-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,2,1,1968,530,157,0.985,1,0
24-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2,1,1968,557,179,0.929,1,0
24-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1,1,1965,593,143,0.873,1,0
24-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,1,1966,613,145.5,0.836,1,0
24-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,1972,5656,201,0.438,1,0
24-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1990,14583,201,0,1,0
24-37,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,0,0,2,1,1,1963.5,21494,6584.5,0,1,0
24-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1967.5,7681,1480,0,1,0
24-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,1971,5312,1593,0,0.867,0.133
24-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,2000,21917,201,0,1,0
24-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1992,8708,439,0,1,0
24-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2001,15251,201,0,1,0
24-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,1973,7009,2252,0,1,0
24-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1964,5455.5,2894,0,1,0
24-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,1963,6466,3411,0,1,0
24-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1975,24842,13731,0,1,0
24-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2,1,1980,613,287,0.925,1,0
24-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,2,1,1981,53,201,0.816,0.262,0.738
24-65,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,177,2,1,2005,69,201,0.802,0.356,0.644
24-66,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,163,2,1,1956,467,201,0.945,1,0
24-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2,1,1955,557,215,0.943,0.934,0.066
24-68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,73,2,2,1952,380,235,0.973,0.986,0.014
24-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2,1,1949,441,104,0.968,1,0
24-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,2,1,1935,281,209,0.99,0.899,0.101
24-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,2,1,1932,205.5,210,0.91,0.532,0.468
24-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,2,1,1922,256,171,0.98,0.976,0.024
24-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,2,1,1922,233,193,0.951,0.978,0.022
24-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,2,1,1927,157,201,0.939,0.561,0.439
24-75,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,1,138,2,1,1931.5,232,250,0.79,0.667,0.333
24-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,1,2008,134,201,0.19,0.476,0.524
24-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2.5,3,1910,244,303,0.841,0.864,0.136
24-78,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,21,0,0,0,0,271,2,2,1910,171,201,0.926,0.69,0.31
24-79,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,534,2,1,2004,52.5,201,0.949,0.288,0.712
24-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2,1,2004,35,201,0.802,0.066,0.934
24-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,1,2017,41,201,0.884,0.372,0.628
24-82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,500,2,1,1986,102,201,0.976,0.284,0.716
24-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2,1,1954,218,177,0.8,0.965,0.035
24-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,1,1968,2846,201,0,1,0
24-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,2,1,2011,33,201,0.887,0.054,0.946
24-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888,2,1,2014,27,201,0.907,0.003,0.997
25-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.5,1,1975.5,16551.5,288,1,1,0
25-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,1,1980,2511,201,0.75,1,0
25-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.5,1,1911.5,933,200.5,1,0.667,0.333
25-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1.5,1963.5,1477,271.5,0.75,1,0
25-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,1,1967,780,98,1,1,0
25-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1977.5,1302,109.5,1,1,0
25-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2,1.5,1956,709,201,0.939,0.818,0.182
25-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2,1,1967,571,184.5,0.835,0.985,0.015
25-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,1,1,1963,557,103,1,1,0
25-27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,138,1,1,1961.5,557,104,0.978,1,0
25-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,1,1,1966,582.5,104,0.993,1,0
25-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2,1,1973,534,157,1,1,0
25-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,2,1,1968,609,123,0.992,1,0
25-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2,1,1972,510,133,0.925,0.55,0.45
25-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2,1,1972,248,131.5,1,0.408,0.592
25-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,1.5,1,1965,557,126,0.991,1,0
25-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,1,1,1966,557,124,0.978,1,0
25-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1,1967,762,165,0.706,1,0
25-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,1,1968,9097.5,201,0,1,0
25-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1964,5565,2258,0,1,0
25-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,1985.5,8385.5,2240.5,0,1,0
25-41,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,2,27,2,1,1989,4852,201,0,0.593,0.407
25-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1990,41541,1120,0,1,0
25-47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1950,3234,201,1,1,0
25-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2016,79080,201,0,1,0
25-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1974,5325,2225,0,1,0
25-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1961,7752,2806.5,0,1,0
25-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1971,6181,2257,0,1,0
25-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.5,1,2000,30990,10023.5,0,1,0
25-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,1,1987,430,290.5,1,0.583,0.417
25-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2,1,1980,513,254,0.786,0.697,0.303
25-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,1,2004,512.5,201,0.882,1,0
25-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842,2,1,1973,37.5,233,0.917,0.007,0.993
25-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,2,1,1956,495,216.5,0.974,1,0
25-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2,1,1966,551,248,0.98,0.986,0.014
25-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,2,1,1953,465,216,0.978,0.796,0.204
25-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,2,1,1937,262,169,0.983,0.919,0.081
25-70,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,168,2,2,1931.5,274,252.5,0.94,0.72,0.28
25-71,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,297,2,2,1925,260,254,0.997,0.626,0.374
25-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,2,1,1926,277,251,0.955,0.767,0.233
25-73,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,239,2,1,1929,184,201,0.891,0.485,0.515
25-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,2,1,1919,278,218,0.984,0.843,0.157
25-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,2,1,1914,288.5,201,0.89,0.89,0.11
25-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,2,1,1980,163,201,0.935,0.489,0.511
25-77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,191,2,1,2011,35,201,0.932,0.199,0.801
25-78,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,1,322,2,1,1968,165.5,201,0.941,0.556,0.444
25-79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,283,2,1,1987,58,201,0.919,0.473,0.527
25-80,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,179,2,1,2004,44,201,0.911,0.207,0.793
25-81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.5,0.5,0.5,0,0,66,2,1,2001,151.5,201,0.985,0.364,0.636
25-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,1,1900,192,190,0.938,0.954,0.046
25-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,2,1,1900,190,201,0.96,0.825,0.175
25-84,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,70,2,1,1931,217,201.5,0.914,0.629,0.371
25-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2002,70500,13958,0,1,0
26-12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,1.5,1,2000.5,5092.5,295,1,1,0
26-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1909,4929,153,1,1,0
26-14,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0,7.5,0.5,0.5,0,0,31,2,1,1968,6522,201,0.645,1,0
26-15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1917,3558,90,1,1,0
26-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,1,1968,1342,201,0.571,1,0
26-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1956,1523,110,1,1,0
26-22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,97,1,1,1984,615,108,0.969,1,0
26-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,1,1976,720,94,0.974,1,0
26-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2,1,1964,605,201,0.941,0.667,0.333
26-25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,34,2,1.5,1960,887.5,239.5,0.824,0.912,0.088
26-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,1,1,1959,643,107,0.922,1,0
26-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,1,1,1968,567,102,0.994,1,0
26-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,1,1,1958,588,104,0.979,1,0
26-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2,1,1966,630,156,0.976,1,0
26-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,2,1,1972,604.5,177,0.937,0.778,0.222
26-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,2,1,2007,105,201,0.909,0.096,0.904
26-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,2,1,1975,242,101,1,0.402,0.598
26-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,2,1,1988,552,215,0.995,1,0
26-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2,1,1967,566,168,0.982,1,0
26-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1,1,1967,585,114,0.892,0.946,0.054
26-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1988,523,263,0.667,1,0
26-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,1976,7776,1894,0,1,0
26-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1973,7257.5,2385,0,1,0
26-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1990,5078,201,0.333,1,0
26-41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,2,14,1,1,1969.5,7641,1041,0,0.857,0.143
26-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.5,1,1974.5,4782,1510.5,0,1,0
26-43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,9,1,1,1974,18763,201,0,1,0
26-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1987,26021,14555,0,1,0
26-46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,1,1982.5,6352.5,201,0,0.917,0.083
26-48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,1971,4655,539,0,1,0
26-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2004,83440,201,0,1,0
26-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1959,13506,1714,0,1,0
26-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,1,1968,3764,661,0,0.8,0.2
26-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,1,1964,2393,201,0,0.259,0.741
26-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1975.5,13223.5,2109.5,0,1,0
26-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1985.5,9149,2806.5,0,1,0
26-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2,1,1985,292.5,209,0.971,0.015,0.985
26-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,2,1,1986,65,201,0.937,0.031,0.969
26-64,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0.5,0,2.5,0,0,0,2,371,2,1,2003,73,201,0.863,0.113,0.887
26-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2,1,1973,331,210.5,0.981,0.151,0.849
26-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2,1,1976,545.5,312.5,0.982,1,0
26-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2,1,1966,669,276,1,1,0
26-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2,1,1940,623.5,210,0.985,1,0
26-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2,1,1936,575,196,0.982,0.982,0.018
26-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,2,1,1981,279,214.5,0.896,0.529,0.471
26-71,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,251,2,2,1930,283,218,0.916,0.717,0.283
26-72,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,286,2,1,1929,292,206,0.825,0.657,0.343
26-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,2,1,1925,223,209,0.974,0.757,0.243
26-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,2,1,1923,357,219,0.961,0.934,0.066
26-75,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0,0,4.5,0.5,0.5,0,0,291,2,1,1910,245,217,0.893,0.863,0.137
26-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,2,1,1919,239,210,0.896,0.642,0.358
26-77,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,179,2,1,1988,102,230,0.916,0.341,0.659
26-78,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,1,272,2,2,1910,176,302.5,0.915,0.581,0.419
26-79,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,2,355,2,1,1931,198,201,0.746,0.645,0.355
26-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,2,1,1996,63,201,0.961,0.42,0.58
26-81,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,474,2,1,2009,48,201,0.703,0.194,0.806
26-82,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,2,293,2,1,1937,153,201,0.87,0.509,0.491
26-83,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,1,270,2,1,1986,127,201,0.937,0.504,0.496
26-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,2,1,1900,183.5,199,0.946,0.829,0.171
26-85,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0.5,0,1,263,2,1,2003,97,201,0.92,0.479,0.521
26-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2002,46137,201,0,1,0
27-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1927,135431,201,1,1,0
27-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.5,1,1968,3005,141.5,0.667,1,0
27-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1,1,1976.5,738.5,109,0.939,0.909,0.091
27-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,1,1,1973,697,114,0.974,1,0
27-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2,1,1962,534.5,135.5,0.648,1,0
27-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2,1,1940.5,581.5,172.5,0.722,1,0
