MAP_ID,IN_JAN,IN_FEB,IN_MAR,IN_APR,IN_MAY,IN_JUN,IN_JUL,IN_AUG,IN_SEP,IN_OCT,IN_NOV,IN_DEC,DESC_ALERT,DESC_FIRE,DESC_OTHER,DESC_NEW,NB_UNITS,Median_NrIncidentsLastWeek,Median_NrIncidentsLastMonth,Median_NrCrimesLastWeek,Median_NrCrimesLastMonth,Median_NrIncidentsLastWeekPast,Median_NrIncidentsLastMonthPast,Median_NrCrimesLastWeekPast,Median_NrCrimesLastMonthPast,NB_PROPERTIES,FLOORS,HOUSINGS,YEAR_CONSTRUCTION,LAND_AREA,BUILDING_AREA,USAGE_LOGEMENT,CATEGORY_REGULAR,CATEGORY_CONDOMINIUM,NB_INCIDENTS
41-83,0.083,0.104,0.073,0.073,0.104,0.115,0.063,0.083,0.073,0.063,0.083,0.083,0.771,0.052,0.177,0,4,0,1,0,2,0,1,0,2,182,2,1,1939,62,244,0.83,0.335,0.665,96
41-84,0.104,0.104,0.083,0.021,0.073,0.115,0.125,0.083,0.031,0.073,0.094,0.094,0.708,0.104,0.188,0,3,0,1,0,3,0,1,1,3,526,2,1,1988,47,201,0.869,0.219,0.781,96
41-85,0.115,0.034,0.161,0.069,0.069,0.069,0.069,0.103,0.138,0.046,0.092,0.034,0.701,0.08,0.218,0,3,0,1,0,1,0,1,0,1,508,2,1,2007,26,201,0.825,0.154,0.846,87
41-86,0.103,0.103,0,0.051,0.051,0.103,0.128,0.103,0.051,0.128,0.128,0.051,0.821,0.026,0.154,0,4,0,0,0,0,0,0,0,0,1185,2,1,1986,284,201,0.678,0.57,0.43,39
42-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1994,1883,523,1,1,0,0
42-52,0,0.088,0,0,0.118,0.029,0.235,0.147,0.206,0.088,0.029,0.059,0.294,0.029,0.676,0,1,0,1,0,0,0,1,0,0,68,2,1,1955.5,392,180.5,0.941,1,0,34
42-53,0.129,0.109,0.109,0.109,0.089,0.04,0.05,0.079,0.04,0.129,0.059,0.059,0.851,0.109,0.04,0,3,0,1,0,1,0,1,0,1,101,2,2,1959,484,245,0.842,0.931,0.069,101
42-54,0.035,0.128,0.116,0.07,0.07,0.058,0.047,0.128,0.058,0.128,0.058,0.105,0.837,0.081,0.081,0,3,0,1,0,1,0,1,0,1,186,2,1,1964,420,201,0.817,0.581,0.419,86
42-55,0.089,0.107,0.101,0.101,0.041,0.089,0.059,0.089,0.101,0.059,0.077,0.089,0.911,0.036,0.053,0,3,0,3,0,1,0,3,0,1,79,2,3,1965,485,258,0.975,1,0,169
42-56,0,0,0,0.167,0.083,0.083,0.25,0.167,0.083,0.083,0.083,0,0.25,0,0.75,0,1,0,0,0,0,0,0,0,0.5,169,2,1,1956,395,190,0.994,1,0,12
42-57,0.18,0.16,0.06,0.06,0.14,0.02,0.12,0.08,0.08,0.02,0,0.08,0.84,0.08,0.08,0,3,0,0,0,1,0,0,0,1,233,1,1,1955,404,128,0.966,0.803,0.197,50
42-58,0.2,0,0,0,0,0.2,0.2,0,0.2,0.2,0,0,0.6,0.2,0.2,0,3,0,0,0,1,0,0,0,0,192,2,1,1958,372,122.5,0.964,1,0,5
42-59,0.133,0,0,0.133,0,0.067,0.067,0.2,0.267,0,0.067,0.067,0.933,0.067,0,0,3,0,0,0,0,0,0,0,0,63,2,1,1986,103,106,1,0.254,0.746,15
42-60,0.143,0.286,0.071,0,0.071,0.071,0.071,0.071,0.071,0,0.071,0.071,0.786,0.143,0.071,0,3,0,0,0,0,0,0,0,0,64,2,2,1961,289.5,221,0.922,1,0,14
42-61,0.151,0.186,0.058,0.047,0.047,0.07,0.105,0.035,0.081,0.093,0.058,0.07,0.802,0.105,0.093,0,4,0,1,0,0,0,1,0,0,167,2,1,2012,43,201,0.898,0.353,0.647,86
42-62,0.107,0.063,0.08,0.063,0.116,0.098,0.071,0.054,0.125,0.071,0.08,0.071,0.929,0.036,0.036,0,3,0,2,0,0,0,1,0,0.5,156,2,2,1963,372,237,0.994,0.987,0.013,112
42-63,0.083,0.074,0.056,0.111,0.046,0.056,0.12,0.056,0.148,0.102,0.037,0.111,0.88,0.046,0.074,0,4,0,1,0,2,0,1.5,0,3,290,2,1,2009,60,201,0.821,0.176,0.824,108
42-64,0,0,0.25,0,0,0,0,0,0.5,0,0.25,0,0.75,0,0.25,0,2,0,0,0,0,0,0,0,0,20,1,1,1955,513,104,0.65,1,0,4
42-65,0,0.067,0.2,0.133,0,0,0.133,0.133,0.133,0.133,0.067,0,0.733,0.067,0.2,0,4,0,0,0,0,0,0,0,0,32,1,1,1955,544,104,0.688,1,0,15
42-66,0.077,0.038,0.038,0.115,0.192,0,0.077,0.115,0.115,0.077,0.115,0.038,0.731,0.077,0.192,0,3,0,0,0,0,0,0,0,0,6,1.5,1,1989.5,3938,765.5,0,1,0,26
42-67,0.1,0.133,0.1,0.1,0.117,0,0.1,0.067,0.1,0.067,0.033,0.083,0.933,0.017,0.05,0,4,0,1,0,0,0,1,0,0,32,2,1,1956.5,502,256,0.938,1,0,60
42-68,0.056,0.056,0.167,0.083,0.111,0.056,0.167,0.056,0.028,0.056,0.083,0.083,0.667,0.139,0.194,0,3,0,0,0,1,0,0,0,1,197,2,2,1957,360,264,0.995,1,0,36
42-69,0.098,0.073,0.049,0.049,0.073,0.098,0.073,0.073,0.098,0.098,0.049,0.171,0.756,0.098,0.146,0,3,0,0,0,1,0,0,0,1,276,2,2,1951,220,201,0.967,1,0,41
42-70,0.11,0.066,0.088,0.132,0.044,0.066,0.099,0.121,0.088,0.066,0.055,0.066,0.615,0.165,0.22,0,3,0,1,0,3,0,1,1,3,386,2,2,1947,178,201,0.961,0.956,0.044,91
42-71,0.14,0.053,0.114,0.088,0.149,0.044,0.044,0.096,0.096,0.079,0.044,0.053,0.746,0.132,0.123,0,3,0,2,1,3,0,2,0.5,3,436,2,2,1946,179,214,0.897,0.883,0.117,114
42-72,0.065,0.077,0.071,0.118,0.107,0.059,0.071,0.089,0.118,0.095,0.059,0.071,0.811,0.024,0.166,0,3,0,2,1,3,0,3,1,3,860,2,1,1949,29,201,0.794,0.291,0.709,169
42-73,0.087,0.043,0.065,0.087,0.109,0.087,0.217,0.152,0.065,0.043,0.022,0.022,0.826,0.087,0.087,0,3,0,0.5,0,1,0,0,0,1,150,2,1,1948,242,201,0.693,0.653,0.347,46
42-74,0.027,0.04,0.147,0.027,0.12,0.093,0.12,0.093,0.093,0.107,0.027,0.107,0.72,0.053,0.227,0,4,0,1,0,1,0,1,0,2,193,2,1,2003,129,201,0.813,0.508,0.492,75
42-75,0.079,0.079,0.026,0.053,0.158,0.079,0.079,0.053,0.132,0.132,0.105,0.026,0.579,0.079,0.342,0,3,0,0,0,1.5,0,0,0,1,328,2,1,1969.5,113.5,201,0.649,0.524,0.476,38
42-76,0.063,0.063,0.083,0.042,0.146,0.177,0.083,0.125,0.063,0.063,0.063,0.031,0.521,0.063,0.417,0,2.5,0,2,0,0,0,1,0,1,88,2,2,1946,232.5,201,0.716,0.943,0.057,96
42-77,0.11,0.098,0.085,0.085,0.073,0.11,0.085,0.061,0.11,0.134,0.024,0.024,0.72,0.049,0.232,0,3.5,0,1,0,1,0,1,0,1,801,1,1,1995,38,201,0.925,0.165,0.835,82
42-78,0.113,0.097,0.056,0.04,0.065,0.048,0.073,0.105,0.121,0.113,0.065,0.105,0.774,0.089,0.137,0,3,0,2,0,3,0,2,0.5,3,515,2,1,1954,68,201,0.887,0.4,0.6,124
42-79,0.051,0.141,0.103,0.026,0.128,0.064,0.09,0.077,0.128,0.09,0.051,0.051,0.718,0.128,0.154,0,3,0,1,0,1,0,1,0,2,448,2,2,1910,154,201,0.955,0.683,0.317,78
42-80,0.096,0.123,0.035,0.061,0.114,0.07,0.079,0.061,0.123,0.088,0.088,0.061,0.754,0.061,0.184,0,3,0,1,1,3,0,2,0,3,615,2,1,1910,154,223,0.966,0.524,0.476,114
42-81,0.06,0.04,0.04,0.06,0.11,0.1,0.08,0.11,0.11,0.08,0.1,0.11,0.71,0.05,0.24,0,3,0,1,0,2,0,1,0,2,453,2,1,1900,156,209,0.969,0.594,0.406,100
42-82,0.091,0.076,0.106,0.045,0.182,0.045,0.061,0.106,0.045,0.045,0.061,0.136,0.636,0.03,0.333,0,4,0,1,0,0,0,0.5,0,0,645,2,1,1971,6,295,0.76,0.059,0.941,66
42-83,0.083,0.083,0.083,0.065,0.139,0.083,0.083,0.093,0.102,0.065,0.093,0.028,0.657,0.157,0.185,0,3,0,2,0.5,3,0,1,1,3,512,2,1,1918,125.5,230,0.949,0.5,0.5,108
42-84,0.049,0.073,0.122,0.122,0.146,0.098,0.049,0.146,0.049,0.049,0.049,0.049,0.61,0.073,0.317,0,3,0,1,0,1,0,0,0,1,258,2,1,1933,75,201,0.926,0.461,0.539,41
42-85,0.143,0.157,0,0.029,0.043,0.143,0.157,0.057,0.071,0.114,0.057,0.029,0.8,0.143,0.057,0,4,0,1,0,1,0,1,0,1,242,2,2,1910,144,201,0.967,0.653,0.347,70
42-86,0.097,0.097,0.097,0.035,0.062,0.08,0.088,0.044,0.124,0.035,0.133,0.106,0.726,0.035,0.239,0,3,0,2,0,2,0,2,0,3,338,2,1,1910,129.5,201,0.882,0.485,0.515,113
42-87,0,0.25,0,0,0,0.25,0,0,0.25,0,0.25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
42-88,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
42-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1986,515439,7470,0,1,0,0
43-52,0,0.042,0.083,0.042,0.25,0.083,0.208,0.042,0.125,0.042,0,0.083,0.5,0.042,0.458,0,3,0,0,0,0,0,0,0,0,137,2,1,1987,140,204,0.73,0.431,0.569,24
43-53,0.115,0.09,0.013,0.051,0.064,0.09,0.115,0.141,0.038,0.115,0.077,0.09,0.846,0.013,0.141,0,3,0,1,0,1,0,1,0,1,316,2,1,1987,121,201,0.877,0.427,0.573,78
43-54,0.097,0.161,0.054,0.129,0.129,0.118,0.043,0.043,0.032,0.065,0.065,0.065,0.903,0.022,0.075,0,3,0,1,0,0,0,1,0,0,37,2,3,1959,471,280,0.784,0.919,0.081,93
43-55,0.068,0.091,0.114,0.068,0.091,0.045,0.136,0.023,0.136,0.091,0.045,0.091,0.932,0.068,0,0,3,0,0,0,0,0,0,0,0,54,1,1,1952,395,71,0.981,1,0,44
43-56,0.056,0.111,0,0.278,0.056,0.056,0.056,0.056,0.111,0.111,0.056,0.056,0.778,0.056,0.167,0,2,0,0,0,0,0,0,0,0,236,1,1,1953,404,81,0.936,0.992,0.008,18
43-57,0,0.063,0.063,0,0,0.063,0.125,0.063,0.188,0.063,0.125,0.25,0.875,0,0.125,0,2,0,0,0,0,0,0,0,0,187,1,1,1954,422,109,0.995,1,0,16
43-58,0,0,0,0.154,0.154,0,0.077,0.231,0.077,0.231,0,0.077,0.769,0,0.231,0,4,0,0,0,0,0,0,0,0,67,2,1,1963,367,201,0.761,1,0,13
43-59,0,0.063,0.063,0,0.063,0,0.125,0.25,0.188,0,0.125,0.125,0.625,0.125,0.25,0,3,0,0,0,1,0,0,0,0,223,2,2,1963,314,226,0.906,0.798,0.202,16
43-60,0.105,0.053,0.053,0.053,0.053,0,0.053,0.316,0.158,0.105,0,0.053,0.895,0.053,0.053,0,4,0,0,0,0,0,0,0,0,206,2,1,1963.5,373,202.5,1,1,0,19
43-61,0.074,0.059,0.059,0.118,0.066,0.103,0.103,0.074,0.132,0.074,0.059,0.081,0.86,0.074,0.066,0,4,0,2,0,1,0,2,0,1,785,2,1,2014,17,201,0.577,0.018,0.982,136
43-62,0.096,0.148,0.113,0.052,0.061,0.07,0.104,0.07,0.087,0.052,0.052,0.096,0.913,0.035,0.052,0,4,0,1,0,1,0,2,0,1,86,2,2,1963,344.5,249,0.977,1,0,115
43-63,0.139,0.059,0.149,0.069,0.05,0.04,0.05,0.04,0.069,0.119,0.109,0.109,0.881,0.069,0.05,0,4,0,1,0,1,0,2,0,1,188,2,1,1991,38,283,0.66,0.346,0.654,101
43-64,0.071,0.143,0.143,0.071,0.071,0.143,0,0,0.214,0.071,0,0.071,0.857,0.143,0,0,3,0,0,0,0,0,0,0,0,12,1,1,1980.5,4124.5,2729.5,0,1,0,14
43-65,0.067,0.2,0.067,0.067,0.133,0.2,0,0.133,0.133,0,0,0,0.667,0.133,0.2,0,3,0,0,0,1,0,0,0,0,19,1,1,1973,4724,2633,0,1,0,15
43-66,0.1,0.133,0.083,0.033,0.1,0.117,0.1,0.083,0.033,0.033,0.083,0.1,0.75,0.033,0.217,0,3,0,1,0,1,0,1,0,1,7,2,1,1976,21632,3313,0,1,0,60
43-67,0.015,0.119,0.119,0.104,0.075,0.045,0.075,0.134,0.09,0.09,0.104,0.03,0.731,0.134,0.134,0,3,0,1,0,1,0,1,0,1,143,3,4,1956,197,251,0.923,1,0,67
43-68,0.05,0.1,0.1,0.033,0.15,0.05,0.083,0.083,0.083,0.133,0.117,0.017,0.717,0.133,0.15,0,3,0,1,0,2,0,1,0.5,2,285,2,3,1954,271,201,0.968,1,0,60
43-69,0.077,0.077,0.058,0.058,0.077,0.096,0.115,0.096,0.096,0.115,0.058,0.077,0.635,0.173,0.192,0,3,0,1,0,3,0,1,0,2,298,2,2,1948.5,190,193,0.926,0.997,0.003,52
43-70,0.032,0.097,0.097,0.097,0.065,0.032,0.129,0.032,0.129,0.097,0.129,0.065,0.806,0.097,0.097,0,3,0,0,0,0,0,0,0,1,196,2,2,1949,198,198.5,0.98,1,0,31
43-71,0.131,0.101,0.04,0.081,0.071,0.091,0.071,0.131,0.091,0.071,0.051,0.071,0.758,0.02,0.222,0,3,0,1,0,1,0,1,0,0,159,2,1,2009,77,201,0.805,0.377,0.623,99
43-72,0.125,0.031,0.125,0.078,0.141,0.109,0.031,0.125,0.063,0.063,0.078,0.031,0.672,0.078,0.25,0,3,0,1,0,1,0,1,0,1,489,2,1,2012,31,201,0.701,0.147,0.853,64
43-73,0.092,0.118,0.066,0.079,0.066,0.145,0.079,0.092,0.092,0.079,0.039,0.053,0.776,0.079,0.145,0,3,0,1,0,2,0,1,0,2,504,2,1,1959.5,54,201,0.883,0.403,0.597,76
43-74,0.086,0.143,0.071,0.086,0.114,0.043,0.1,0.086,0.057,0.1,0.043,0.071,0.786,0.071,0.143,0,3,0,1,0,2,0,1,0,2,416,2,1,2001,59,201,0.825,0.464,0.536,70
43-75,0.039,0.059,0.059,0.059,0.098,0.196,0.137,0.137,0.059,0.02,0.02,0.118,0.706,0.118,0.176,0,3,0,1,0,3,0,1,1,3,301,2,2,1910,208,270,0.937,0.834,0.166,51
43-76,0.021,0,0.043,0.106,0.17,0.17,0.128,0.128,0.043,0.085,0.085,0.021,0.468,0.064,0.468,0,3,0,1,0,1,0,1,0,2,159,2,2,1910,232,201,0.818,0.83,0.17,47
43-77,0.043,0.053,0.043,0.085,0.032,0.064,0.17,0.043,0.149,0.138,0.096,0.085,0.819,0.043,0.138,0,3,0,2,0,2,0,1,0,2,594,2,1,2010,23,201,0.877,0.109,0.891,94
43-78,0.069,0.241,0.069,0.103,0.069,0.069,0.103,0.034,0.138,0.034,0,0.069,0.793,0.138,0.069,0,3,0,0,0,0,0,0,0,0,1441,2,1,1968,72,201,0.903,0.428,0.572,29
43-79,0.105,0.137,0.053,0.084,0.074,0.084,0.084,0.158,0.053,0.095,0.032,0.042,0.695,0.095,0.211,0,3,0,1,0,2,0,1,0,2,347,2,2,1927,173,279,0.939,0.594,0.406,95
43-80,0.075,0.05,0.038,0.087,0.1,0.1,0.1,0.038,0.087,0.175,0.087,0.063,0.762,0.075,0.163,0,3,0,1,0,1,0,1,0,1,293,2,2,1910,213,207,0.959,0.744,0.256,80
43-81,0.041,0.041,0.082,0.103,0.052,0.103,0.082,0.093,0.124,0.165,0.072,0.041,0.711,0.124,0.165,0,3,0,1,0,2,0,1,0,2,374,2,1,1922,149,212,0.874,0.521,0.479,97
43-82,0.131,0.09,0.074,0.041,0.041,0.09,0.123,0.09,0.066,0.082,0.066,0.107,0.811,0.066,0.123,0,4,0,2,0,2,0,2,0,2,415,2,1,1910,127,219,0.894,0.494,0.506,122
43-83,0.092,0.067,0.083,0.05,0.1,0.108,0.108,0.058,0.1,0.083,0.075,0.075,0.725,0.058,0.217,0,3,0,2,0,3,0,2,0,3,457,2,1,1924,100,273,0.943,0.466,0.534,120
43-84,0.023,0.091,0.114,0.08,0.091,0.125,0.068,0.068,0.136,0.102,0.045,0.057,0.795,0.068,0.136,0,3,0,2,0,3,0,1.5,0.5,3,270,2,1,1932.5,96,201,0.837,0.507,0.493,88
43-85,0.149,0.075,0.09,0.015,0.09,0.075,0.09,0.104,0.119,0.015,0.09,0.09,0.687,0.045,0.269,0,3,0,1,0,2,0,1,0,2,225,2,2,1910,164,208,0.907,0.649,0.351,67
43-86,0.196,0.087,0.065,0.022,0.109,0.109,0.065,0.109,0.109,0.043,0.022,0.065,0.565,0.043,0.391,0,3,0,0,0,1,0,0,0,1,167,2,1,1968,221,201,0.671,0.611,0.389,46
44-52,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0.5,0,0.5,0,1.5,0,0,0,0,0,0,0,0,32,2,1,1988,152,252,0.75,0.063,0.938,2
44-53,0.278,0.056,0,0.056,0.111,0.111,0,0.056,0.222,0,0,0.111,0.944,0.056,0,0,3,0,0,0,0,0,0,0,0,112,2,1,1948,516,192,0.938,0.946,0.054,18
44-54,0.044,0.067,0.089,0.067,0.156,0.044,0.156,0.133,0.111,0.044,0.044,0.044,0.756,0.022,0.222,0,3,0,1,0,1,0,1,0,0,89,2,1,1951,510,174,0.944,1,0,45
44-55,0.1,0,0,0.1,0.3,0.2,0,0.1,0,0,0.2,0,0.6,0.2,0.2,0,3.5,0,0,0,0,0,0,0,0,184,1,1,1957,395,112.5,0.995,1,0,10
44-56,0.083,0.167,0.167,0,0,0.167,0,0.083,0,0.167,0.083,0.083,0.583,0.083,0.333,0,2,0,0,0,0,0,0,0,0.5,116,2,1,1954,404,121,0.94,1,0,12
44-57,0,0.077,0.077,0.038,0.077,0.077,0.038,0.077,0.308,0.115,0.077,0.038,0.654,0.077,0.269,0,2,0,0,0,0,0,0,0,0,150,2,1,1983,223,201,0.813,0.547,0.453,26
44-58,0.077,0.154,0.154,0.077,0,0.077,0.077,0.154,0.154,0,0.077,0,0.385,0.231,0.385,0,2,0,0,0,1,0,0,0,1,241,2,3,1964,311,259,0.996,1,0,13
44-59,0.091,0.091,0.091,0.091,0.091,0.182,0.182,0,0.091,0,0.091,0,0.818,0.091,0.091,0,2,0,0,0,0,0,0,0,0,195,2,1,1960,411,182,0.99,1,0,11
44-60,0.059,0,0.118,0.176,0.176,0.118,0.176,0,0.059,0.118,0,0,0.529,0.176,0.294,0,3,0,0,0,0,0,0,0,1,153,2,1,1962,381,225,0.987,1,0,17
44-61,0.093,0.13,0.111,0.037,0.111,0.019,0.111,0.13,0.019,0.093,0.056,0.093,0.722,0.037,0.241,0,3,0,1,0,0,0,1,0,0,797,2,1,2011,29,201,0.863,0.013,0.987,54
44-62,0.128,0.051,0.077,0.077,0.077,0.077,0.103,0.077,0.103,0.077,0.051,0.103,0.923,0.051,0.026,0,4,0,0,0,1,0,0,0,1,461,2,1,1983,55,303,0.902,0.204,0.796,39
44-63,0.07,0.07,0.07,0.047,0.093,0.047,0.14,0.07,0.07,0.14,0.116,0.07,0.814,0.093,0.093,0,4,0,1,0,1,0,1,0,1,629,2,1,1990,34,201,0.618,0.278,0.722,43
44-64,0.103,0.051,0.103,0.026,0.077,0.077,0.154,0.103,0.026,0.128,0.051,0.103,0.795,0,0.205,0,4,0,0,0,0,0,0,0,0,25,2,1,1968,3442,201,0,1,0,39
44-65,0.106,0.043,0,0.085,0.064,0.149,0.064,0.149,0.106,0.106,0.064,0.064,0.489,0.106,0.404,0,3,0,1,1,3,0,1,1,2,4,2,1,1980.5,4956.5,3287,0,1,0,47
44-66,0,0.105,0,0.053,0.211,0.158,0.211,0.105,0.053,0,0.053,0.053,0.158,0,0.842,0,1,0,1,0,2,0,1,0,2,1,2,1,1955,2146,1410,0,1,0,19
44-67,0,0,0.19,0.095,0.19,0.048,0.048,0.095,0.095,0,0.048,0.19,0.524,0.19,0.286,0,3,0,0,0,1,0,0,0,1,95,2,1,1969,75,201,0.421,0.421,0.579,21
44-68,0.091,0.091,0,0.182,0.182,0,0,0,0.182,0.182,0.091,0,0.636,0.182,0.182,0,3,0,0,0,1,0,0,0,0,59,2,2,1961,212,201,0.627,1,0,11
44-69,0.143,0,0,0.143,0.143,0.143,0.143,0,0,0.143,0,0.143,0.429,0.143,0.429,0,3,0,0,0,1,0,0,0,1,14,3,6,1981.5,460,334,0.643,1,0,7
44-70,0,0.273,0,0,0.182,0.091,0.182,0,0,0,0.091,0.182,0.727,0.091,0.182,0,4,0,0,0,0,0,0,0,0,17,2,1,1968,200,201,0.412,0.647,0.353,11
44-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,1,2000,83,89,1,0,1,0
44-72,0.059,0.069,0.079,0.05,0.069,0.059,0.149,0.149,0.129,0.069,0.05,0.069,0.752,0.05,0.198,0,3,0,2,0,2,0,2,0,2,907,2,1,2004,42,201,0.878,0.053,0.947,101
44-73,0.01,0.041,0.041,0.031,0.092,0.092,0.071,0.143,0.112,0.153,0.153,0.061,0.643,0.153,0.204,0,3,0,2,1,3,0,1.5,1,3,533,2,1,2005,38,201,0.675,0.385,0.615,98
44-74,0.045,0.045,0.091,0.03,0.076,0.136,0.091,0.121,0.152,0.061,0.076,0.076,0.758,0.076,0.167,0,3,0,1,0,2,0,1,0,2,428,2,2,1910,182,201,0.895,0.738,0.262,66
44-75,0.102,0.087,0.063,0.031,0.079,0.142,0.094,0.087,0.11,0.079,0.094,0.031,0.701,0.071,0.228,0,3,0,2,1,3,0,2,1,3,367,2,2,1910,236,221,0.845,0.793,0.207,127
44-76,0.108,0.054,0.027,0.162,0.054,0.162,0.054,0.054,0.054,0.081,0.081,0.108,0.838,0.054,0.108,0,3,0,1,0,3,0,0,1,4,467,2,1,1915,202,204,0.861,0.645,0.355,37
44-77,0.058,0.072,0.043,0.101,0.13,0.072,0.087,0.116,0.087,0.087,0.043,0.101,0.696,0.058,0.246,0,3,0,1,1,4,0,1,1,5,581,2,1,2001,55,201,0.843,0.399,0.601,69
44-78,0.121,0.017,0.052,0.034,0.086,0.103,0.138,0.069,0.155,0.086,0.069,0.069,0.724,0.086,0.19,0,3,0,1,0,1,0,1,0,1,762,2,1,2007,48,201,0.806,0.11,0.89,58
44-79,0.079,0,0.079,0.132,0.079,0.158,0.158,0.026,0.184,0.026,0.026,0.053,0.658,0.105,0.237,0,3,0,0,0,2,0,0,0,2,579,2,2,1920,173,260,0.967,0.598,0.402,38
44-80,0.09,0.126,0.09,0.054,0.063,0.072,0.108,0.081,0.09,0.072,0.072,0.081,0.784,0.027,0.189,0,3,0,2,0,2,0,2,0,2,448,2,2,1915,173.5,201,0.949,0.612,0.388,111
44-81,0.039,0.091,0.104,0.065,0.104,0.091,0.039,0.078,0.104,0.156,0.065,0.065,0.532,0.104,0.364,0,3,0,1,0,2,0,1,0,2,458,2,2,1910,163,221,0.967,0.692,0.308,77
44-82,0.06,0.073,0.08,0.06,0.067,0.08,0.113,0.087,0.047,0.087,0.153,0.093,0.833,0.093,0.073,0,3,0,2,0,1,0,2,0,1.5,476,2,2.5,1910,150,275.5,0.964,0.555,0.445,150
44-83,0.067,0.089,0,0.089,0.089,0.089,0.089,0.089,0.222,0.067,0.067,0.044,0.622,0.111,0.267,0,3,0,0,0,1,0,0,0,1,182,3,5,1931,273.5,396.5,0.973,0.78,0.22,45
44-84,0,0.045,0.091,0.091,0.25,0.091,0.091,0.045,0.068,0.114,0.091,0.023,0.568,0.114,0.318,0,3,0,1,0,3,0,0,0,2,334,3,3,1915,179.5,255.5,0.967,0.814,0.186,44
44-85,0.074,0.128,0.117,0.032,0.106,0.074,0.043,0.191,0.106,0.032,0.053,0.043,0.553,0.138,0.309,0,3,0,1,0,3,0,1,0,3,466,2,1,2004,49,201,0.94,0.408,0.592,94
44-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2002,13067,4487,0,1,0,0
44-87,0.143,0.143,0,0,0.143,0,0,0.286,0.143,0,0.143,0,0.429,0,0.571,0,1,0,0,0,0,0,0,0,0,3,1,1,1959,3537,3555,0,1,0,7
45-53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1962,740,185,1,1,0,0
45-54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,12,2,1,1957.5,619.5,203,1,1,0,1
45-55,0,0.375,0.25,0.125,0,0,0.125,0,0,0.125,0,0,1,0,0,0,2.5,0,0,0,0.5,0,0,0,0,126,2,1,1953.5,476,128,0.976,1,0,8
45-56,0,0,0,0.25,0,0,0,0.25,0,0,0.5,0,0.5,0.25,0.25,0,3.5,0,0,0,0,0,0,0,0,188,2,1,1963,380,149.5,0.984,1,0,4
45-57,0.182,0.045,0.227,0.091,0.091,0.045,0.182,0.045,0,0.091,0,0,0.818,0.045,0.136,0,2,0,0,0,1,0,0,0,1,140,2,2,1960,351,232.5,0.943,1,0,22
45-58,0,0.017,0.121,0.052,0.052,0.121,0.155,0.086,0.086,0.103,0.121,0.086,0.741,0.069,0.19,0,3,0,1,0,0,0,1,0,0,194,2,1,1955,418.5,125,0.99,1,0,58
45-59,0.108,0.081,0.027,0.081,0.027,0.027,0.027,0.135,0.189,0.108,0.027,0.162,0.676,0.081,0.243,0,3,0,1,0,1,0,0,0,0,138,2,1,1965,419,278.5,0.761,0.609,0.391,37
45-60,0,0.111,0,0,0.333,0,0,0,0,0.222,0.111,0.222,0.889,0.111,0,0,3,0,0,0,0,0,0,0,0,86,1,1,1968.5,393,143,0.977,1,0,9
45-61,0.035,0.071,0.082,0.035,0.071,0.106,0.082,0.165,0.071,0.094,0.094,0.094,0.894,0.035,0.071,0,3,0,1,0,1,0,1,0,1,601,2,1,1987,33,298,0.865,0.196,0.804,85
45-62,0.118,0.059,0.098,0.118,0.02,0.039,0.078,0.118,0.098,0.078,0.078,0.098,0.922,0.078,0,0,4,0,1,0,0,0,1,0,0,553,2,1,1988,31,357,0.816,0.078,0.922,51
45-63,0.1,0.033,0.133,0.1,0.033,0.1,0.1,0.033,0.133,0.1,0.1,0.033,0.7,0.2,0.1,0,4,0,0,0,1,0,0,0,1,438,1,1,1993,46,354,0.959,0.338,0.662,30
45-64,0,0,0,0.167,0.25,0,0.083,0,0,0.167,0.167,0.167,0.75,0.083,0.167,0,3,0,0,0,1,0,0,0,0.5,13,2,1,1993,1279,373,0.462,1,0,12
45-65,0.074,0.074,0.019,0.019,0.074,0.148,0.111,0.167,0.074,0.111,0.111,0.019,0.648,0,0.352,0,3,0,1,0,0,0,1,0,0,5,6,1,1970,11141,27871,0,1,0,54
45-66,0.04,0.093,0.12,0.093,0.067,0.16,0.08,0.08,0.04,0.093,0.093,0.04,0.72,0.08,0.2,0,3,0,1,0,1,0,1,0,1,198,2,2,1958,235,209,0.874,0.995,0.005,75
